path,tissue,label_binary
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1650.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1196.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4724.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4560.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2428.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4010.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4572.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn735.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1037.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn370.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1188.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1608.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1317.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2289.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1853.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3558.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1518.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4534.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1489.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1329.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn245.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4194.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4343.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn440.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn112.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn530.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2292.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1040.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2222.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn166.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn238.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2802.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4414.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3266.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2774.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1896.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1053.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1997.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3163.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1084.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1429.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4922.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn470.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4335.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1990.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3470.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2952.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1289.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4828.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3827.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4182.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn931.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3630.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2032.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4254.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1260.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4373.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4226.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1479.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4245.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3382.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn828.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2784.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3638.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2381.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn58.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4754.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4022.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4298.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4603.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4262.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1526.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn393.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3067.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4589.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1524.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn318.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2250.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn571.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn927.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn819.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3915.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4852.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4002.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3898.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn29.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2055.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn875.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4429.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn268.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3351.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4479.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn896.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn44.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4460.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3173.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1061.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn891.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2011.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4620.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3924.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn451.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1985.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn59.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn209.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4528.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2281.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3759.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn566.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn289.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1725.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn768.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4374.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2224.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3084.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn621.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn766.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1921.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3798.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2899.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1936.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2688.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1792.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4869.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2071.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn627.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn558.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4301.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1560.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3515.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4861.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn970.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1208.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn608.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2495.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1372.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4820.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2955.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2309.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1670.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1013.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2079.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2528.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3927.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1535.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3902.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4964.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn746.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2353.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn227.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2768.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1332.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2204.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1537.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1212.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4059.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn286.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1728.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1984.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4891.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn783.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4307.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4116.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3792.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3473.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3064.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4772.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4336.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3715.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4826.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1721.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4770.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4333.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1675.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn679.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3277.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1558.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3066.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4444.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1508.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn202.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2082.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1941.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1044.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4285.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1939.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2962.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3418.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn148.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3865.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4470.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1398.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4242.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1174.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2001.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1688.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn275.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3921.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3700.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2288.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn478.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3785.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3629.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1579.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1943.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn437.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4683.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4962.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1106.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2846.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4831.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn899.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn490.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn720.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1119.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3212.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2758.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3215.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1164.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2251.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3047.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1459.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn755.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4648.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3822.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3400.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn795.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn874.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2904.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1224.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4172.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4201.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4609.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2355.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1108.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4832.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2683.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4321.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1509.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2232.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3866.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4559.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn195.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn177.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4453.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3573.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn791.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1698.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1647.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3438.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3388.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn889.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1540.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4439.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2118.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn86.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn856.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1285.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1744.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3936.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1245.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3397.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1493.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4276.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4647.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn901.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn364.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1543.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1805.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1473.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn645.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3110.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4094.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn998.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn842.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4529.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1267.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2906.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3281.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4782.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3928.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4351.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2132.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2400.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3941.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn4640.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn168.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn1908.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3513.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn3613.jpeg,lung,0
../../data/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn2682.jpeg,lung,0
